target_id	target_family	membership_sources	uniprot_entries	gene_aliases	protein_name	protein_length	keywords	is_calibration_control	ranking_bonus	state_observed	intended_direction	state_effect_disease_minus_desired	state_signal_to_noise	state_sign_probability	disease_expression_fraction	desired_expression_fraction	xatlas_observed	xatlas_good_cells	xatlas_batches	xatlas_knockdown_reversal	xatlas_knockdown_reversal_cosine	xatlas_batch_positive_fraction	xatlas_batch_score_se	directional_xatlas_reversal	xatlas_batch_direction_fraction	xatlas_implied_direction	state_xatlas_direction_agreement	signed_direction_directly_perturbed	direction_evidence_class	direction_evidence_interpretation	norman_clean_crispra_cells	yeast_orthologs	yeast_route_status	yeast_validation_route	yeast_nonexecutability_reason	mammalian_validation_route	expression_gate	state_direction_gate	xatlas_coverage_gate	xatlas_direction_gate	baseline_eligible	uncertainty	human_evidence	pareto_front
OR2F2	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	O95006		Olfactory receptor 2F2 (Olfactory receptor 7-1) (OR7-1) (Olfactory receptor OR7-6)	317		False	0.0	False	unresolved				0.0	0.0	True	28	25	-0.1641563925940307	-0.16530609349060674	0.4	0.16258923263428188			unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	True	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;xatlas_does_not_stably_support_state_implied_direction;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
OR2G2	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q8NGZ5		Olfactory receptor 2G2 (Olfactory receptor OR1-32)	317		False	0.0	False	unresolved				0.0	0.0	True	111	68	-0.029284112828020764	-0.06032000834873284	0.38235294117647056	0.09165375727005975			unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	True	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;xatlas_does_not_stably_support_state_implied_direction;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
OR2G3	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q8NGZ4		Olfactory receptor 2G3 (Olfactory receptor OR1-33)	309		False	0.0	False	unresolved				0.0	0.0	True	268	96	-0.005750873780968028	-0.01631112044003846	0.4166666666666667	0.06020630615742385			unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	True	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;xatlas_does_not_stably_support_state_implied_direction;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
OR2G6	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q5TZ20		Olfactory receptor 2G6	316		False	0.0	True	activate	-0.0008229235330266723	1.3714799925417904	0.922	0.00010571197011874978	0.00025815334308579296	True	176	90	-0.004494651452614485	-0.012706353564840019	0.3888888888888889	0.07923153431872448	0.004494651452614485	0.6111111111111112	activate	True	False	opposite_direction_crispri_counterfactual_requires_crispra	X-Atlas measured knockdown, not activation. The proposed activating direction assumes a reversible response and must be tested by CRISPRa or inducible cDNA.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Use CRISPRa or inducible cDNA in HCT116 and an independent CRC organoid; require rescue/reversal and target-proximal functional readout because X-Atlas CRISPRi tests the opposite direction.	False	True	True	True	False	low_expression_in_becker_states;activation_not_directly_tested_in_crc_context;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; opposite_direction_crispri_counterfactual_requires_crispra	
OR2H1	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q9GZK4	OR2H6;OR2H8	Olfactory receptor 2H1 (Hs6M1-16) (OLFR42A-9004.14/9026.2) (Olfactory receptor 2H6) (Olfactory receptor 2H8) (Olfactory receptor 6-2) (OR6-2) (Olfactory receptor OR6-32)	316		False	0.0	False	unresolved				0.0	0.0	True	186	91	0.10530932027505518	0.23476591559698665	0.43956043956043955	0.08768485334664082			unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	True	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;xatlas_does_not_stably_support_state_implied_direction;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
OR2H2	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	O95918	FAT11;OLFR2;OR2H3	Olfactory receptor 2H2 (Hs6M1-12) (Olfactory receptor 2H3) (Olfactory receptor-like protein FAT11)	312		False	0.0	True	activate	-5.468795037207505e-05	0.24453836457922215	0.57	0.00014094929349166638	0.00025815334308579296	True	336	101	-0.013058896157154862	-0.0431249256296271	0.43564356435643564	0.06316990526558627	0.013058896157154862	0.5643564356435644	activate	True	False	opposite_direction_crispri_counterfactual_requires_crispra	X-Atlas measured knockdown, not activation. The proposed activating direction assumes a reversible response and must be tested by CRISPRa or inducible cDNA.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Use CRISPRa or inducible cDNA in HCT116 and an independent CRC organoid; require rescue/reversal and target-proximal functional readout because X-Atlas CRISPRi tests the opposite direction.	False	False	True	True	False	low_expression_in_becker_states;state_direction_not_stable;activation_not_directly_tested_in_crc_context;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; opposite_direction_crispri_counterfactual_requires_crispra	
OR2I1	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q8NGU4	OR2I1P;OR2I2P;OR2I3P;OR2I4P	Putative olfactory receptor 2I1 (Putative olfactory receptor 2I2) (Putative olfactory receptor 2I3) (Putative olfactory receptor 2I4)	315		False	0.0	False	unresolved				0.0	0.0	False	0	0							unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	False	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;insufficient_xatlas_crispri_coverage;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
OR2J1	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q9GZK6	OR2J1P	Olfactory receptor 2J1 (Hs6M1-4) (Olfactory receptor 6-5) (OR6-5)	312		False	0.0	False	unresolved				0.0	0.0	False	0	0							unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	False	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;insufficient_xatlas_crispri_coverage;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
OR2J2	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	O76002		Olfactory receptor 2J2 (Hs6M1-6) (Olfactory receptor 6-8) (OR6-8) (Olfactory receptor OR6-19)	312		False	0.0	False	unresolved				0.0	0.0	True	296	100	0.01449203252133146	0.051033857007588966	0.37	0.0648785641891085			unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	True	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;xatlas_does_not_stably_support_state_implied_direction;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
OR2J3	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	O76001		Olfactory receptor 2J3 (Hs6M1-3) (Olfactory receptor OR6-16) (OR6-6) (Olfactory receptor 6-6)	311		False	0.0	False	unresolved				0.0	0.0	True	225	94	0.005847395141906587	0.016945196599121526	0.46808510638297873	0.0737723964155509			unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	True	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;xatlas_does_not_stably_support_state_implied_direction;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
OR2K2	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q8NGT1	OR2AR1P	Olfactory receptor 2K2 (HTPCRH06) (Olfactory receptor OR9-17)	316		False	0.0	False	unresolved				0.0	0.0	True	332	103	0.12707680390442533	0.28206235690941595	0.5242718446601942	0.07499001649814277			unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	True	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;xatlas_does_not_stably_support_state_implied_direction;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
